Actor-Critic
123.2
120.24
119.3
118.78
117.9
115.68
115.58
115.37
114.92
114.26
113.74
113.33
113.56
113.23
112.7
112.17
112.04
110.7
110.42
109.18
109.15
109.92
110.44
110.79
110.94
110.95
110.71
111.06
110.88
109.61
108.87
107.9
106.87
107.09
107.04
106.11
106.6
107.0
105.93
106.01
107.08
105.94
106.43
106.61
106.97
105.4
105.99
105.24
105.61
105.9
105.68
105.95
104.91
105.23
105.41
106.52
106.56
105.54
106.08
106.37
106.33
106.75
106.79
106.53
106.98
107.39
108.37
108.8
108.76
109.57
109.59
110.01
110.75
111.42
111.8
111.94
112.63
113.24
113.44
114.17
115.42
116.15
116.63
117.41
118.29
118.46
119.12
119.59
120.24
121.4
121.96
122.44
122.59
122.87
123.32
123.48
123.94
124.7
125.26
125.85
126.43
126.85
128.31
129.47
130.98
131.62
131.22
131.8
132.21
133.41
134.04
134.92
135.45
135.43
135.67
135.81
135.57
135.54
135.42
135.83
135.24
134.6
134.64
134.19
134.34
134.37
134.76
134.67
135.09
135.34
135.46
136.03
136.36
136.55
136.5
136.57
136.61
137.09
136.86
136.73
136.46
136.84
137.24
137.64
137.68
137.38
137.24
136.76
136.74
136.67
136.95
137.13
137.86
137.55
137.04
135.35
134.72
133.88
133.09
131.9
131.43
130.93
130.81
130.35
130.75
131.28
131.68
131.64
131.51
131.67
132.26
134.26
134.08
134.67
135.82
136.57
136.22
136.17
136.55
136.6
135.87
136.03
136.45
136.3
136.18
136.57
136.57
137.65
137.91
138.01
137.99
138.66
139.56
139.66
141.0
141.27
141.95
141.87
142.39
142.72
143.2
144.34
144.51
144.7
144.16
144.07
144.5
144.63
144.94
145.11
145.39
147.61
148.54
150.14
154.03
154.81
156.05
156.96
157.12
156.92
157.08
157.61
157.63
158.41
159.36
159.64
159.1
160.43
160.33
161.18
163.3
166.29
168.33
170.13
171.46
173.98
176.26
177.5
177.66
178.6
178.62
180.35
180.81
180.72
181.77
184.7
185.12
186.68
187.23
188.75
190.85
191.59
194.37
195.08
198.14
199.28
199.77
201.5
202.63
203.76
206.34
208.11
211.47
212.5
213.48
214.3
213.95
214.19
214.79
218.15
219.03
217.32
219.53
219.07
218.13
218.24
218.72
219.2
219.01
218.95
219.97
220.33
220.85
220.91
221.26
221.8
222.05
221.38
221.3
221.21
222.35
221.91
221.36
222.15
221.95
221.61
221.41
221.6
221.37
221.58
221.01
220.25
219.95
220.0
220.04
220.13
219.7
219.67
219.4
218.95
218.81
217.97
217.17
216.38
212.73
212.01
211.25
211.26
211.29
211.09
211.14
210.79
210.71
210.24
209.66
209.44
209.59
208.84
209.06
208.33
206.56
203.44
201.42
199.68
198.76
196.67
194.44
192.7
193.02
192.09
192.15
189.89
189.1
189.16
188.03
185.48
185.06
183.76
184.44
183.44
181.0
180.73
178.53
178.56
175.92
175.65
175.55
174.82
174.97
175.88
174.79
173.97
171.6
171.62
171.15
170.31
170.64
170.76
170.3
167.25
166.77
166.58
165.08
165.06
167.36
167.08
166.57
166.39
167.0
167.17
166.67
166.54
165.9
165.54
165.14
164.31
164.7
164.63
164.81
164.34
163.18
163.39
163.39
162.23
161.14
161.29
160.98
160.83
160.7
160.15
160.2
160.35
160.06
160.26
159.98
162.95
166.66
166.77
167.18
169.66
170.05
168.86
168.83
169.07
171.92
175.66
177.0
180.32
183.45
187.2
190.27
193.92
196.04
199.62
202.37
205.73
206.87
207.53
207.15
207.1
209.12
211.01
211.56
212.95
212.81
212.63
212.55
212.44
212.06
211.99
212.03
212.14
212.08
212.62
212.5
214.21
214.3
213.88
212.83
212.42
212.22
211.56
210.6
210.18
210.05
209.65
210.24
210.16
211.74
210.15
208.87
208.59
209.21
209.72
208.91
208.76
208.12
208.36
210.67
210.25
209.77
209.52
209.02
209.66
210.22
211.09
211.47
213.01
214.38
216.72
216.52
216.43
219.01
220.46
220.7
221.06
224.05
224.35
225.32
226.84
228.33
228.75
230.87
234.67
236.66
238.33
238.69
239.23
240.87
244.25
244.74
246.76
247.09
247.72
249.3
246.49
243.75
243.39
243.42
242.53
243.22
243.48
244.98
245.8
244.58
241.37
243.04
242.57
240.07
238.05
235.77
234.8
233.24
229.6
228.88
225.79
225.18
224.83
224.74
225.08
224.32
225.16
224.76
224.55
225.12
227.67
228.68
231.4
231.51
233.67
235.96
236.46
238.5
240.09
243.06
244.87
245.36
245.76
248.44
249.12
252.22
256.17
258.05
257.88
258.14
258.89
258.39
258.07
259.45
260.98
261.63
265.26
264.85
263.91
264.2
266.91
266.77
266.3
266.19
265.96
266.9
266.95
267.06
266.14
263.4
264.1
266.18
267.99
266.33
263.33
263.14
262.71
260.0
258.39
257.72
257.52
253.64
254.55
254.64
255.28
253.74
252.78
250.85
248.02
246.14
244.61
244.16
243.69
242.04
240.18
239.86
237.24
236.46
235.82
235.94
236.73
236.48
237.94
238.29
237.86
236.62
236.06
234.24
232.43
230.51
229.99
226.71
223.0
222.41
223.32
224.34
223.09
225.18
227.45
226.41
226.26
226.11
225.52
225.96
227.36
226.91
224.41
225.26
224.3
224.37
222.75
223.48
223.77
